stock,date,price,earnings_date,fiscal_date_ending,sector,sub_sector,market_cap_log,beta,daily_ret,drift_30d,drift_60d,vol_10d,vol_30d,vol_ratio_10_to_30,mom_5d,mom_20d,days_to_earnings,is_earnings_day,is_earnings_week,is_earnings_window,reaction_1d,reaction_3d,reaction_5d,is_up,is_down,is_nochange,reaction_std
AMD,2025-12-23,214.9,,,Technology,Semiconductors,26.73733084810551,1.95,-0.0002326122354034954,-0.0021131067601901235,0.006124928338257703,0.03232951459872612,0.03670378243448838,0.8808224235861856,0.0383204595139115,0.061840965783747315,,0,0,0,,,,0,0,0,
AMD,2025-12-24,215.04,,,Technology,Semiconductors,26.73733084810551,1.95,0.0006514657980456473,-0.003610969262182092,0.0059224645702221,0.032298827863402574,0.03562850357425689,0.9065446096012815,0.030428149812470995,0.006303613142023323,,0,0,0,,,,0,0,0,
AMD,2025-12-26,214.99,,,Technology,Semiconductors,26.73733084810551,1.95,-0.00023251488095232808,-0.0027066677312632794,0.005888908187100783,0.032311663188274116,0.03537146295883753,0.9134952440580656,0.08395526699455824,0.04843380481777193,,0,0,0,,,,0,0,0,
AMD,2025-12-29,215.61,,,Technology,Semiconductors,26.73733084810551,1.95,0.0028838550630261306,-0.005713463921692685,0.005656341425394325,0.03230940049533383,0.030754169475713654,1.0505697616334049,0.06883203483532618,0.008857186700997444,,0,0,0,,,,0,0,0,
AMD,2025-12-30,215.34,,,Technology,Semiconductors,26.73733084810551,1.95,-0.0012522610268540513,-0.0042100453221244226,0.005123140306446997,0.0280531127578481,0.03000127736282218,0.935063944730958,0.010191966691349474,-0.0036155676459839192,,0,0,0,,,,0,0,0,
AMD,2025-12-31,214.16,,,Technology,Semiconductors,26.73733084810551,1.95,-0.005479706510634341,-0.004097192529230235,0.005599136863322827,0.02740936582877555,0.030005979899171514,0.9134634469821911,0.0018179327178619031,-0.015119288241633,,0,0,0,,,,0,0,0,
AMZN,2025-01-02,220.22,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,,,,,,,,,35.0,0,0,0,,,,0,0,0,
AMZN,2025-01-03,224.19,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.01802742711833627,,,,,,,,34.0,0,0,0,,,,0,0,0,
AMZN,2025-01-06,227.61,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.01525491770373355,,,,,,,,31.0,0,0,0,,,,0,0,0,
AMZN,2025-01-07,222.11,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.024164140415623203,,,,,,,,30.0,0,0,0,,,,0,0,0,
AMZN,2025-01-08,222.13,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,9.004547296376231e-05,,,,,,,,29.0,0,0,0,,,,0,0,0,
AMZN,2025-01-10,218.94,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.014360959798316308,,,,,,,,27.0,0,0,0,,,,0,0,0,
AMZN,2025-01-13,218.46,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.0021923814743765035,,,,,,-0.005152709918905929,,24.0,0,0,0,,,,0,0,0,
AMZN,2025-01-14,217.76,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.003204247917238945,,,,,,-0.025372518511618702,,23.0,0,0,0,,,,0,0,0,
AMZN,2025-01-15,223.35,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.025670462894930246,,,,,,-0.0438316841325912,,22.0,0,0,0,,,,0,0,0,
AMZN,2025-01-16,220.66,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.012043877322587826,,,,,,0.0060029191779622515,,21.0,0,0,0,,,,0,0,0,
AMZN,2025-01-17,225.94,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.023928215353938187,,,,,,-0.006131003617589337,,20.0,0,0,0,,,,0,0,0,
AMZN,2025-01-21,230.71,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.021111799592812286,,,0.017212989219897914,,,0.03215817153466516,,16.0,0,0,0,,,,0,0,0,
AMZN,2025-01-22,235.01,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.01863811711672647,,,0.01754262307337087,,,0.05546235260185395,,15.0,0,0,0,,,,0,0,0,
AMZN,2025-01-23,235.42,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.001744606612484656,,,0.017835217746312332,,,0.07730471763581936,,14.0,0,0,0,,,,0,0,0,
AMZN,2025-01-24,234.85,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.0024212046555093236,,,0.015060683583480191,,,0.053378861353373774,,13.0,0,0,0,,,,0,0,0,
AMZN,2025-01-27,235.42,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.002427081115605745,,,0.015189417723054306,,,0.06300153402045228,,10.0,0,0,1,,,,0,0,0,
AMZN,2025-01-28,238.15,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.011596295981649796,,,0.013568699533563369,,,0.041500399782119834,,9.0,0,0,1,,,,0,0,0,
AMZN,2025-01-29,237.07,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.00453495695989925,,,0.013184630733899303,,,0.031984896170957344,,8.0,0,0,1,,,,0,0,0,
AMZN,2025-01-30,234.64,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.010250137090310862,,,0.01332460259361721,,,0.008811822094331623,,7.0,0,0,1,,,,0,0,0,
AMZN,2025-01-31,237.68,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.012956017729287561,,,0.013053907709752642,,,-0.0031829216084638956,,6.0,0,0,1,,,,0,0,0,
AMZN,2025-02-03,237.42,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.0010939077751599413,,,0.011751906949283894,,,0.01219430077633299,,3.0,0,1,1,,,,0,0,0,
AMZN,2025-02-04,242.06,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.019543425153736083,,,0.010463185299606307,,,0.008673311885567303,0.07717917328344637,2.0,0,1,1,,,,0,0,0,
AMZN,2025-02-05,236.17,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.024332810047095865,,,0.010203669589135371,,,0.01662044105765359,0.07869517131884618,1.0,0,1,1,,,,0,0,0,
AMZN,2025-02-06,238.83,2025-02-06,2024-12-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.011263073209975882,,,0.012538001417567543,,,-0.0031774120295430253,0.039107443568016764,0.0,1,1,1,-0.040530921576016454,-0.025415567558514485,-0.03542268559226236,0,1,0,
AMZN,2025-02-07,229.15,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.040530921576016454,,,0.012990766688463667,,,0.01833579827074372,0.07453465719361585,83.0,0,0,0,,,,0,0,0,
AMZN,2025-02-10,233.14,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.017412175430940424,,,0.01863685971358391,,,-0.035151141034560296,0.03391369014463563,80.0,0,0,0,,,,0,0,0,
AMZN,2025-02-11,232.76,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.0016299219353178573,,,0.01963452958573167,,,-0.01664505782845993,0.06568682537389237,79.0,0,0,0,,,,0,0,0,
AMZN,2025-02-12,228.93,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.01645471730537884,,,0.01914632207110796,,,-0.03781840491751387,0.06624928491295101,78.0,0,0,0,,,,0,0,0,
AMZN,2025-02-13,230.37,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.006290132354868305,,,0.01967706992684479,,,-0.029940312175796846,0.052998815524811116,77.0,0,0,0,,,,0,0,0,
AMZN,2025-02-14,228.68,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.007336024655988149,,,0.01972415706647457,,,-0.03491325303090442,0.033618484984749175,76.0,0,0,0,,,,0,0,0,
AMZN,2025-02-18,226.65,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.008877033409130708,,,0.019087184266049256,,,-0.001718356110876118,0.03832633765134885,72.0,0,0,0,,,,0,0,0,
AMZN,2025-02-19,226.63,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-8.824178248401093e-05,0.0010842183501346395,,0.019128340889455867,0.016010467961755113,1.1947396500307517,-0.02800756495094725,0.005521088888279957,71.0,0,0,0,,,,0,0,0,
AMZN,2025-02-20,222.88,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.016546794334377668,0.00048036272010729684,,0.017311658975016065,0.015687773118402252,1.1035128341261478,-0.026465884798113404,-0.01567895248701634,70.0,0,0,0,,,,0,0,0,
AMZN,2025-02-21,216.58,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.0282663316582914,-0.0005796943478297438,,0.016576402504949694,0.015729398688328008,1.0538484549476266,-0.02655796182711223,-0.05086386393812048,69.0,0,0,0,,,,0,0,0,
AMZN,2025-02-24,212.71,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.017868685935912842,-0.0007164340559186836,,0.01680673394449834,0.0159576685344417,1.0532073597232634,-0.061114425840271935,-0.08087480220889653,66.0,0,0,0,,,,0,0,0,
AMZN,2025-02-25,212.8,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.0004231112782662194,-0.0013150584362145704,,0.013344219602071857,0.016260346485961325,0.8206602247739825,-0.07164708712019663,-0.09632228348930005,65.0,0,0,0,,,,0,0,0,
AMZN,2025-02-26,214.35,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.007283834586466087,-0.0008222560669951529,,0.010653450492701819,0.016074296502883032,0.6627630945336271,-0.0623469424327997,-0.09832625332663958,64.0,0,0,0,,,,0,0,0,
AMZN,2025-02-27,208.74,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.026172148355493308,-0.0005063821983003999,,0.01166664656060997,0.01613941994304178,0.7228665343477747,-0.0549748660638496,-0.10263871472182329,63.0,0,0,0,,,,0,0,0,
AMZN,2025-02-28,212.28,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.016958896234550158,-0.0012719788795755452,,0.012786701350397178,0.016802929066790998,0.7609804992671534,-0.06460022008496524,-0.12427590611741735,62.0,0,0,0,,,,0,0,0,
AMZN,2025-03-03,205.02,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.0342001130582249,-0.0015623644349215481,,0.01453984086227634,0.01639149722497685,0.8870355564664945,-0.019374992192123686,-0.09706687279255632,59.0,0,0,0,,,,0,0,0,
AMZN,2025-03-04,203.8,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.005950638962052501,-0.0023009056261094505,,0.016712837159512026,0.017351092072425155,0.9632152886833295,-0.035706419314435744,-0.1442230035800688,58.0,0,0,0,,,,0,0,0,
AMZN,2025-03-05,208.36,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.022374877330716414,-0.0032968674366424737,,0.016774498097370295,0.01663642353730346,1.0082995338365384,-0.042080169554754465,-0.14907973476696135,57.0,0,0,0,,,,0,0,0,
AMZN,2025-03-06,200.7,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.03676329429832992,-0.0032547648453790027,,0.01958393328367799,0.01670179561858409,1.172564539221576,-0.026989126810504138,-0.14624828258998102,56.0,0,0,0,,,,0,0,0,
AMZN,2025-03-07,199.25,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.007224713502740343,-0.005101478559214215,,0.021492225187986727,0.01725144876367986,1.245821465918569,-0.03758027275334075,-0.15867876684121507,55.0,0,0,0,,,,0,0,0,
AMZN,2025-03-10,194.54,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.02363864491844425,-0.005400455896388382,,0.02053773298305628,0.017206373788896202,1.1936119274771253,-0.06176388249063125,-0.1771665535539313,52.0,0,0,0,,,,0,0,0,
AMZN,2025-03-11,196.59,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.010537678626503677,-0.00610770390515288,,0.02091973826803078,0.017513019076856776,1.194524951764367,-0.0512024143508506,-0.1602742768963591,51.0,0,0,0,,,,0,0,0,
AMZN,2025-03-12,198.89,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.011699476066941328,-0.005837350654789616,,0.021641424510252288,0.017710802038225615,1.2219336235334302,-0.03471409676229442,-0.16714877370079584,50.0,0,0,0,,,,0,0,0,
AMZN,2025-03-13,193.89,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.02513952436019906,-0.005833911318613231,,0.022022347710270493,0.017714313964576456,1.2431950655446702,-0.04538949802606951,-0.15381937569853665,49.0,0,0,0,,,,0,0,0,
AMZN,2025-03-14,197.95,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.020939708081902042,-0.006520730231956558,,0.021925910277017915,0.018058314031096978,1.214172609871598,-0.03376572808793865,-0.16250418275335687,48.0,0,0,0,,,,0,0,0,
AMZN,2025-03-17,195.74,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.011164435463500766,-0.005481068726216128,,0.02244201268734162,0.018721846706735188,1.1987072129624958,-0.005601306503296266,-0.14785460702632314,45.0,0,0,0,,,,0,0,0,
AMZN,2025-03-18,192.82,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.014917748033105194,-0.006285083832642406,,0.0203990430001074,0.018418225672682677,1.1075465879627377,0.0068729029516472195,-0.15168301783383575,44.0,0,0,0,,,,0,0,0,
AMZN,2025-03-19,195.54,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.014106420495799243,-0.006745878507907247,,0.020668481863667446,0.018456757197635617,1.1198327876532481,-0.01858252370796165,-0.15772373245781024,43.0,0,0,0,,,,0,0,0,
AMZN,2025-03-20,194.95,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.003017285465889308,-0.006927111996505142,,0.019573389951025925,0.01821481986690106,1.0745859741711516,-0.016175579279103736,-0.14352907017952699,42.0,0,0,0,,,,0,0,0,
AMZN,2025-03-21,196.21,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.006463195691202905,-0.006216594510464924,,0.016354606448546305,0.01792589495352354,0.9123453245123263,0.005946659615206018,-0.12999956131103862,41.0,0,0,0,,,,0,0,0,
AMZN,2025-03-24,203.26,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.03593089037255992,-0.006376590427757356,,0.016513482279439978,0.017785371673908406,0.9284867689138978,-0.008529852775493119,-0.09527003396154432,38.0,0,0,0,,,,0,0,0,
AMZN,2025-03-25,205.71,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.01205352750172195,-0.00382786336280481,,0.018257429498756396,0.018196047531915834,1.0033733681302435,0.03856547306056757,-0.04147045765307156,37.0,0,0,0,,,,0,0,0,
AMZN,2025-03-26,201.13,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.022264352729570835,-0.004006484960445426,,0.018318912872592193,0.01800566039860438,1.0173974443065745,0.06553674859539471,-0.029840041429615827,36.0,0,0,0,,,,0,0,0,
AMZN,2025-03-27,201.36,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.001143539004623939,-0.004694299320253859,,0.019951779831902754,0.01830340029759115,1.0900586507157657,0.029165975370024633,-0.05938822874565275,35.0,0,0,0,,,,0,0,0,
AMZN,2025-03-28,192.72,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.042908224076281365,-0.004107690776587099,,0.017684293847122126,0.018195176557481124,0.9719220800773739,0.03332679984053788,-0.0320725413855355,34.0,0,0,0,,,,0,0,0,
AMZN,2025-03-31,190.26,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.012764632627646377,-0.005747635990958755,,0.021886328938325487,0.019402766509162134,1.1280004285981895,-0.01604461992694639,-0.09193966169636703,31.0,0,0,0,,,,0,0,0,
AMZN,2025-04-01,192.17,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.010038894144854371,-0.0059285895900140296,,0.021962778899935774,0.01944336251886543,1.1295771952318339,-0.06474014292715269,-0.0705041812657885,30.0,0,0,0,,,,0,0,0,
AMZN,2025-04-02,196.01,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.019982307332049754,-0.0052980586715478594,-0.0021069201607066103,0.021827291982126414,0.019650064643093768,1.110800008986121,-0.06675477628402027,-0.05451464815888163,29.0,0,0,0,,,,0,0,0,
AMZN,2025-04-03,178.41,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.08979133717667465,-0.004629040367730068,-0.0020743388238113852,0.02232625852748855,0.020168388821830967,1.1069926668272991,-0.02450811622239968,-0.05690721815754829,28.0,0,0,0,,,,0,0,0,
AMZN,2025-04-04,171.0,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.04153354632587858,-0.007070525129139967,-0.0038251097384848554,0.036312531133657816,0.02541239978717114,1.4289296342641893,-0.11544299240369826,-0.10993526103589302,27.0,0,0,0,,,,0,0,0,
AMZN,2025-04-07,175.26,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.02491228070175433,-0.0075127656180595396,-0.004114599836989112,0.037315518311131786,0.02590465418269925,1.440494748470853,-0.11406831465329548,-0.14424409385903125,24.0,0,0,0,,,,0,0,0,
AMZN,2025-04-08,170.66,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.026246719160104903,-0.006086733396803967,-0.0037008959165092687,0.03584340990799576,0.026485919257000713,1.3533005805913907,-0.07639140132389477,-0.09569316823883267,23.0,0,0,0,,,,0,0,0,
AMZN,2025-04-09,191.1,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.11977030352748153,-0.006975727744749671,-0.003898991905872412,0.034766822571041495,0.026706547865274054,1.3018089326418725,-0.11267701462885404,-0.13247756602544125,22.0,0,0,0,,,,0,0,0,
AMZN,2025-04-10,181.22,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.051700680272108834,-0.0032261787800491565,-0.0018662804891747783,0.05558530377391772,0.0352935468702278,1.5749424102457443,-0.012889018433422272,-0.024406738564901054,21.0,0,0,0,,,,0,0,0,
AMZN,2025-04-11,184.87,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.020141264761063926,-0.004077129843936341,-0.002674554361755943,0.05754678385837294,0.036162914568943556,1.5913204050149679,0.02520163847114354,-0.05096789447681083,20.0,0,0,0,,,,0,0,0,
AMZN,2025-04-14,182.12,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.014875317790880027,-0.003971050893052549,-0.0027667076639870483,0.05687184060870546,0.036231351433984926,1.5696858758450782,0.08687644955808604,-0.05176633779764894,17.0,0,0,0,,,,0,0,0,
AMZN,2025-04-15,179.59,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.01389193938062816,-0.0033268910508077194,-0.002813898338458585,0.05691716332514359,0.03584510381386552,1.5878643739100298,0.04708885106545169,-0.055477220125028204,16.0,0,0,0,,,,0,0,0,
AMZN,2025-04-16,174.33,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.02928893590957171,-0.0035916010647602413,-0.0034442342507013577,0.05681428081740373,0.035894436513842665,1.5828157880537654,0.05944363084492843,-0.05445141147255117,15.0,0,0,0,,,,0,0,0,
AMZN,2025-04-17,172.61,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.009866345436815194,-0.0053137281727698455,-0.004284246509074424,0.05651152405811266,0.035844987131527374,1.5765530574959554,-0.0896156085921248,-0.09784676787792213,14.0,0,0,0,,,,0,0,0,
AMZN,2025-04-21,167.32,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.030647123573373625,-0.004417163210719355,-0.004759320884966786,0.04918961901079026,0.03536439190224576,1.390936373139405,-0.047781273756831166,-0.10469582784884801,10.0,0,0,1,,,,0,0,0,
AMZN,2025-04-22,173.18,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.035022710972985927,-0.005197910213073797,-0.00529918305473109,0.04833688394979882,0.035685604037147746,1.3545205483836404,-0.09856966209126872,-0.14180614711342454,9.0,0,0,1,,,,0,0,0,
AMZN,2025-04-23,180.6,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.04284559417946632,-0.0032425316833594583,-0.004675117794256169,0.04904360905911178,0.03624311599114085,1.353184121119714,-0.048671633327402763,-0.14271432651299854,8.0,0,0,1,,,,0,0,0,
AMZN,2025-04-24,186.54,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.03289036544850488,-0.0021656011649273704,-0.004001475909858493,0.04982060241076742,0.0371357101187955,1.3415820581158544,0.008065900232691714,-0.11192225983525417,7.0,0,0,1,,,,0,0,0,
AMZN,2025-04-25,188.99,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.013133912297630612,-0.0014592381855419187,-0.0036465747520775748,0.032478907284077325,0.03760707929668438,0.8636381205743042,0.0702452015907683,-0.056767541657178455,6.0,0,0,1,,,,0,0,0,
AMZN,2025-04-28,187.7,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.0068257579766126675,-0.00018345696361426282,-0.0033520935977854106,0.027536392337640974,0.03742480071101214,0.7357792644046992,0.09324545932521411,-0.04477716836417178,3.0,0,1,1,,,,0,0,0,
AMZN,2025-04-29,187.39,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.001651571656899331,-0.0011089724988980864,-0.003295020612557107,0.02715732204559516,0.037227210214617286,0.7295019392812794,0.11706682492197507,-0.008694702264503085,2.0,0,1,1,,,,0,0,0,
AMZN,2025-04-30,184.42,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.015849298254976274,-0.0007918770386780386,-0.003538480435660222,0.02656799823613132,0.03717908933194186,0.7145951854529642,0.08039254229208981,0.0024183587062439615,1.0,0,1,1,,,,0,0,0,
AMZN,2025-05-01,190.2,2025-05-01,2025-03-31,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.031341503090771106,-0.0008229287127404079,-0.0037844036103238275,0.026714489957184125,0.03719168084543993,0.7182920844100432,0.021697649857647217,-0.023469833693586684,0.0,1,1,1,-0.0011566771819138122,-0.027287066246056813,0.009884332281808739,0,1,0,
AMZN,2025-05-02,189.98,2025-07-31,2025-06-30,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.0011566771819138122,-0.00024842595957467924,-0.0035877689780399106,0.025427245617756864,0.037561524794713856,0.6769492387948882,0.020148787499913445,-0.012110637934865331,90.0,0,0,0,,,,0,0,0,
AMZN,2025-05-05,186.35,2025-07-31,2025-06-30,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.01910727444994209,-0.00018640568344216273,-0.003201500096953543,0.024850330522330797,0.0375583312508418,0.6616462897768873,0.005858198020369021,0.0765240220598955,87.0,0,0,0,,,,0,0,0,
AMZN,2025-05-06,185.01,2025-07-31,2025-06-30,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.007190770056345608,-0.001038754688146996,-0.0037076725579521757,0.022953206105651686,0.03769213137300383,0.6089654596208751,-0.006423318452960403,0.09895029393583199,86.0,0,0,0,,,,0,0,0,
AMZN,2025-05-07,188.71,2025-07-31,2025-06-30,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.01999891897735262,-0.0024761433691105135,-0.0031520033659576618,0.021915736707953288,0.0370504392017919,0.5915108479171107,-0.01196251685240668,0.06684724317773205,85.0,0,0,0,,,,0,0,0,
AMZN,2025-05-08,192.08,2025-07-31,2025-06-30,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.01785808913147169,-0.0022112969865894913,-0.0031088909735174585,0.018700535093418687,0.037186032365706286,0.5028913789325021,0.023885700379922215,0.11309288131518958,84.0,0,0,0,,,,0,0,0,
AMZN,2025-05-09,193.06,2025-07-31,2025-06-30,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.005102040816326481,-0.0008738822578880737,-0.002784090789070966,0.016663241958912382,0.037161448303234715,0.44840130618541935,0.010402286420622797,0.011180666919179738,83.0,0,0,0,,,,0,0,0,
AMZN,2025-05-12,208.64,2025-07-31,2025-06-30,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.08070030042473841,-0.000741932197497989,-0.002424811487042544,0.016313352490796636,0.03717588359143367,0.4388154608531126,0.01666100441886309,0.06798338800761505,80.0,0,0,0,,,,0,0,0,
AMZN,2025-05-13,211.37,2025-07-31,2025-06-30,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.013084739263803824,0.0033783519525360036,-0.0011846420192113756,0.02925138600057418,0.039139398151720454,0.7473642258673406,0.1164685792935436,0.12854242367128954,79.0,0,0,0,,,,0,0,0,
AMZN,2025-05-14,210.25,2025-07-31,2025-06-30,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.00529876519846717,0.004239997682251011,-0.0008442959538815094,0.028912178974497993,0.039056204922394595,0.7402710793828287,0.13674408861369303,0.1565024807259734,78.0,0,0,0,,,,0,0,0,
AMZN,2025-05-15,205.17,2025-07-31,2025-06-30,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,-0.024161712247324663,0.003728742370806959,-0.0007846581503704505,0.02793975602497105,0.039078059141869695,0.7149729704727159,0.11144640443787324,0.16509565490813438,77.0,0,0,0,,,,0,0,0,
AMZN,2025-05-16,205.59,2025-07-31,2025-06-30,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.0020470829068577334,0.0022572750514944784,-0.0011858826581177947,0.02947952382253961,0.039275546961783724,0.7505821332348106,0.06942660305907689,0.17022287857038143,76.0,0,0,0,,,,0,0,0,
AMZN,2025-05-19,206.16,2025-07-31,2025-06-30,Consumer Cyclical,Internet Retail,28.56662861686614,1.376,0.0027725083904859282,0.005318555720945558,-0.0008759847040972046,0.029386422865892922,0.03522364168486169,0.8342812230719043,0.06637164514960814,0.18213630691405436,73.0,0,0,0,,,,0,0,0,
